inspection_id,business_id,inspection_date,inspection_score,inspection_type
5605_20170721,5605,2017-07-21T00:00:00.000,98,Routine - Unscheduled
5605_20180516,5605,2018-05-16T00:00:00.000,100,Routine - Unscheduled
5606_20170707,5606,2017-07-07T00:00:00.000,94,Routine - Unscheduled
5607_20171128,5607,2017-11-28T00:00:00.000,87,Routine - Unscheduled
5607_20171207,5607,2017-12-07T00:00:00.000,,Non-inspection site visit
5607_20180220,5607,2018-02-20T00:00:00.000,,Reinspection/Followup
5607_20180222,5607,2018-02-22T00:00:00.000,,New Construction
5607_20190416,5607,2019-04-16T00:00:00.000,100,Routine - Unscheduled
5610_20190325,5610,2019-03-25T00:00:00.000,,Structural Inspection
5619_20170424,5619,2017-04-24T00:00:00.000,90,Routine - Unscheduled
562_20190405,562,2019-04-05T00:00:00.000,89,Routine - Unscheduled
5634_20161011,5634,2016-10-11T00:00:00.000,98,Routine - Unscheduled
5634_20170424,5634,2017-04-24T00:00:00.000,98,Routine - Unscheduled
5634_20170919,5634,2017-09-19T00:00:00.000,92,Routine - Unscheduled
5653_20161031,5653,2016-10-31T00:00:00.000,96,Routine - Unscheduled
5653_20161116,5653,2016-11-16T00:00:00.000,,Reinspection/Followup
5653_20170928,5653,2017-09-28T00:00:00.000,94,Routine - Unscheduled
5653_20180524,5653,2018-05-24T00:00:00.000,98,Routine - Unscheduled
5654_20161031,5654,2016-10-31T00:00:00.000,96,Routine - Unscheduled
5654_20161202,5654,2016-12-02T00:00:00.000,,Reinspection/Followup
5654_20170928,5654,2017-09-28T00:00:00.000,96,Routine - Unscheduled
5654_20180524,5654,2018-05-24T00:00:00.000,96,Routine - Unscheduled
5744_20170929,5744,2017-09-29T00:00:00.000,100,Routine - Unscheduled
5744_20180525,5744,2018-05-25T00:00:00.000,100,Routine - Unscheduled
57552_20161116,57552,2016-11-16T00:00:00.000,70,Routine - Unscheduled
57552_20161206,57552,2016-12-06T00:00:00.000,68,Routine - Unscheduled
57552_20161215,57552,2016-12-15T00:00:00.000,,Reinspection/Followup
57579_20170302,57579,2017-03-02T00:00:00.000,65,Routine - Unscheduled
57579_20170304,57579,2017-03-04T00:00:00.000,,Reinspection/Followup
57579_20170425,57579,2017-04-25T00:00:00.000,,Reinspection/Followup
57579_20180417,57579,2018-04-17T00:00:00.000,76,Routine - Unscheduled
57579_20180424,57579,2018-04-24T00:00:00.000,,Reinspection/Followup
57579_20190813,57579,2019-08-13T00:00:00.000,75,Routine - Unscheduled
57579_20190821,57579,2019-08-21T00:00:00.000,,Reinspection/Followup
5760_20161109,5760,2016-11-09T00:00:00.000,,Routine - Unscheduled
5760_20161110,5760,2016-11-10T00:00:00.000,,Complaint
5760_20161118,5760,2016-11-18T00:00:00.000,,Reinspection/Followup
5760_20170406,5760,2017-04-06T00:00:00.000,,Complaint
5760_20170605,5760,2017-06-05T00:00:00.000,94,Routine - Unscheduled
5760_20180510,5760,2018-05-10T00:00:00.000,94,Routine - Unscheduled
5760_20190612,5760,2019-06-12T00:00:00.000,98,Routine - Unscheduled
5760_20190710,5760,2019-07-10T00:00:00.000,,Reinspection/Followup
57601_20161027,57601,2016-10-27T00:00:00.000,98,Routine - Unscheduled
57628_20161116,57628,2016-11-16T00:00:00.000,98,Routine - Unscheduled
57628_20161202,57628,2016-12-02T00:00:00.000,,Reinspection/Followup
57628_20180309,57628,2018-03-09T00:00:00.000,90,Routine - Unscheduled
57628_20180319,57628,2018-03-19T00:00:00.000,,Reinspection/Followup
57628_20180330,57628,2018-03-30T00:00:00.000,,Reinspection/Followup
57628_20190319,57628,2019-03-19T00:00:00.000,94,Routine - Unscheduled
57630_20170831,57630,2017-08-31T00:00:00.000,96,Routine - Unscheduled
57630_20170918,57630,2017-09-18T00:00:00.000,,Reinspection/Followup
57630_20180209,57630,2018-02-09T00:00:00.000,96,Routine - Unscheduled
57630_20180502,57630,2018-05-02T00:00:00.000,,Complaint
57630_20180511,57630,2018-05-11T00:00:00.000,,Complaint Reinspection/Followup
57630_20181217,57630,2018-12-17T00:00:00.000,,Complaint Reinspection/Followup
57630_20190430,57630,2019-04-30T00:00:00.000,98,Routine - Unscheduled
57653_20170125,57653,2017-01-25T00:00:00.000,,Structural Inspection
57653_20170722,57653,2017-07-22T00:00:00.000,83,Routine - Unscheduled
57653_20171018,57653,2017-10-18T00:00:00.000,,Reinspection/Followup
57653_20190502,57653,2019-05-02T00:00:00.000,,Structural Inspection
57698_20170322,57698,2017-03-22T00:00:00.000,87,Routine - Unscheduled
57698_20170413,57698,2017-04-13T00:00:00.000,,Reinspection/Followup
57698_20170508,57698,2017-05-08T00:00:00.000,,Complaint
57698_20180409,57698,2018-04-09T00:00:00.000,87,Routine - Unscheduled
57698_20180423,57698,2018-04-23T00:00:00.000,,Reinspection/Followup
57698_20190214,57698,2019-02-14T00:00:00.000,87,Routine - Unscheduled
57698_20190304,57698,2019-03-04T00:00:00.000,,Reinspection/Followup
57698_20190321,57698,2019-03-21T00:00:00.000,,Complaint
57698_20190829,57698,2019-08-29T00:00:00.000,87,Routine - Unscheduled
57698_20190830,57698,2019-08-30T00:00:00.000,,Reinspection/Followup
5770_20190521,5770,2019-05-21T00:00:00.000,90,Routine - Unscheduled
57751_20171101,57751,2017-11-01T00:00:00.000,94,Routine - Unscheduled
57751_20190416,57751,2019-04-16T00:00:00.000,94,Routine - Unscheduled
57754_20170926,57754,2017-09-26T00:00:00.000,100,Routine - Unscheduled
57754_20190228,57754,2019-02-28T00:00:00.000,100,Routine - Unscheduled
57755_20180425,57755,2018-04-25T00:00:00.000,90,Routine - Unscheduled
57755_20180502,57755,2018-05-02T00:00:00.000,,Reinspection/Followup
57755_20181130,57755,2018-11-30T00:00:00.000,92,Routine - Unscheduled
57755_20190607,57755,2019-06-07T00:00:00.000,92,Routine - Unscheduled
5786_20171003,5786,2017-10-03T00:00:00.000,94,Routine - Unscheduled
5787_20170223,5787,2017-02-23T00:00:00.000,100,Routine - Unscheduled
5787_20171027,5787,2017-10-27T00:00:00.000,100,Routine - Unscheduled
5787_20180321,5787,2018-03-21T00:00:00.000,100,Routine - Unscheduled
5787_20180928,5787,2018-09-28T00:00:00.000,100,Routine - Unscheduled
5787_20190307,5787,2019-03-07T00:00:00.000,100,Routine - Unscheduled
5788_20170209,5788,2017-02-09T00:00:00.000,100,Routine - Unscheduled
5788_20171025,5788,2017-10-25T00:00:00.000,100,Routine - Unscheduled
5788_20180321,5788,2018-03-21T00:00:00.000,100,Routine - Unscheduled
5788_20180928,5788,2018-09-28T00:00:00.000,100,Routine - Unscheduled
5788_20190306,5788,2019-03-06T00:00:00.000,100,Routine - Unscheduled
5789_20170210,5789,2017-02-10T00:00:00.000,100,Routine - Unscheduled
5789_20171026,5789,2017-10-26T00:00:00.000,100,Routine - Unscheduled
5789_20180322,5789,2018-03-22T00:00:00.000,100,Routine - Unscheduled
5789_20181002,5789,2018-10-02T00:00:00.000,100,Routine - Unscheduled
5789_20190311,5789,2019-03-11T00:00:00.000,100,Routine - Unscheduled
5790_20170210,5790,2017-02-10T00:00:00.000,100,Routine - Unscheduled
5790_20171026,5790,2017-10-26T00:00:00.000,100,Routine - Unscheduled
5790_20180322,5790,2018-03-22T00:00:00.000,100,Routine - Unscheduled
5790_20181002,5790,2018-10-02T00:00:00.000,100,Routine - Unscheduled
5790_20190307,5790,2019-03-07T00:00:00.000,100,Routine - Unscheduled
5791_20170209,5791,2017-02-09T00:00:00.000,100,Routine - Unscheduled
5791_20171025,5791,2017-10-25T00:00:00.000,100,Routine - Unscheduled
5791_20180322,5791,2018-03-22T00:00:00.000,100,Routine - Unscheduled
5791_20181002,5791,2018-10-02T00:00:00.000,100,Routine - Unscheduled
5791_20190307,5791,2019-03-07T00:00:00.000,100,Routine - Unscheduled
5792_20170210,5792,2017-02-10T00:00:00.000,100,Routine - Unscheduled
5792_20171027,5792,2017-10-27T00:00:00.000,100,Routine - Unscheduled
5792_20180322,5792,2018-03-22T00:00:00.000,100,Routine - Unscheduled
5792_20181002,5792,2018-10-02T00:00:00.000,100,Routine - Unscheduled
5792_20190307,5792,2019-03-07T00:00:00.000,100,Routine - Unscheduled
5794_20170223,5794,2017-02-23T00:00:00.000,100,Routine - Unscheduled
5794_20171207,5794,2017-12-07T00:00:00.000,100,Routine - Unscheduled
5794_20180306,5794,2018-03-06T00:00:00.000,100,Routine - Unscheduled
5794_20181105,5794,2018-11-05T00:00:00.000,100,Routine - Unscheduled
5794_20190521,5794,2019-05-21T00:00:00.000,100,Routine - Unscheduled
5796_20161013,5796,2016-10-13T00:00:00.000,,Complaint
5796_20161025,5796,2016-10-25T00:00:00.000,,Complaint Reinspection/Followup
5796_20170209,5796,2017-02-09T00:00:00.000,87,Routine - Unscheduled
5796_20170222,5796,2017-02-22T00:00:00.000,,Reinspection/Followup
5796_20170825,5796,2017-08-25T00:00:00.000,98,Routine - Unscheduled
5796_20180209,5796,2018-02-09T00:00:00.000,94,Routine - Unscheduled
5796_20190221,5796,2019-02-21T00:00:00.000,100,Routine - Unscheduled
5796_20190918,5796,2019-09-18T00:00:00.000,100,Routine - Unscheduled
5797_20161006,5797,2016-10-06T00:00:00.000,98,Routine - Unscheduled
5797_20170209,5797,2017-02-09T00:00:00.000,92,Routine - Unscheduled
5797_20170210,5797,2017-02-10T00:00:00.000,,Reinspection/Followup
5797_20170217,5797,2017-02-17T00:00:00.000,,Reinspection/Followup
5797_20170222,5797,2017-02-22T00:00:00.000,,Reinspection/Followup
5797_20170926,5797,2017-09-26T00:00:00.000,98,Routine - Unscheduled
5797_20180208,5797,2018-02-08T00:00:00.000,98,Routine - Unscheduled
5797_20190111,5797,2019-01-11T00:00:00.000,,Complaint
5797_20190221,5797,2019-02-21T00:00:00.000,100,Routine - Unscheduled
5797_20191002,5797,2019-10-02T00:00:00.000,100,Routine - Unscheduled
58_20170918,58,2017-09-18T00:00:00.000,70,Routine - Unscheduled
58_20171122,58,2017-11-22T00:00:00.000,,Reinspection/Followup
58_20181005,58,2018-10-05T00:00:00.000,74,Routine - Unscheduled
58_20190627,58,2019-06-27T00:00:00.000,83,Routine - Unscheduled
580_20170307,580,2017-03-07T00:00:00.000,96,Routine - Unscheduled
580_20170829,580,2017-08-29T00:00:00.000,91,Routine - Unscheduled
580_20170925,580,2017-09-25T00:00:00.000,,Reinspection/Followup
580_20180313,580,2018-03-13T00:00:00.000,94,Routine - Unscheduled
580_20190415,580,2019-04-15T00:00:00.000,85,Routine - Unscheduled
580_20190425,580,2019-04-25T00:00:00.000,,Reinspection/Followup
580_20190514,580,2019-05-14T00:00:00.000,,Reinspection/Followup
5800_20170912,5800,2017-09-12T00:00:00.000,,New Construction
5800_20171017,5800,2017-10-17T00:00:00.000,98,Routine - Unscheduled
5800_20180220,5800,2018-02-20T00:00:00.000,100,Routine - Unscheduled
5800_20181101,5800,2018-11-01T00:00:00.000,100,Routine - Unscheduled
5800_20190225,5800,2019-02-25T00:00:00.000,100,Routine - Unscheduled
5800_20190926,5800,2019-09-26T00:00:00.000,93,Routine - Unscheduled
5800_20191003,5800,2019-10-03T00:00:00.000,,Reinspection/Followup
5801_20161014,5801,2016-10-14T00:00:00.000,100,Routine - Unscheduled
5801_20170209,5801,2017-02-09T00:00:00.000,98,Routine - Unscheduled
5801_20170926,5801,2017-09-26T00:00:00.000,100,Routine - Unscheduled
5801_20180228,5801,2018-02-28T00:00:00.000,100,Routine - Unscheduled
5801_20181012,5801,2018-10-12T00:00:00.000,100,Routine - Unscheduled
5801_20190219,5801,2019-02-19T00:00:00.000,96,Routine - Unscheduled
5801_20190924,5801,2019-09-24T00:00:00.000,98,Routine - Unscheduled
5802_20161012,5802,2016-10-12T00:00:00.000,98,Routine - Unscheduled
5802_20170126,5802,2017-01-26T00:00:00.000,100,Routine - Unscheduled
5802_20171003,5802,2017-10-03T00:00:00.000,94,Routine - Unscheduled
5802_20180201,5802,2018-02-01T00:00:00.000,100,Routine - Unscheduled
5802_20190219,5802,2019-02-19T00:00:00.000,98,Routine - Unscheduled
5802_20190926,5802,2019-09-26T00:00:00.000,96,Routine - Unscheduled
5803_20170214,5803,2017-02-14T00:00:00.000,96,Routine - Unscheduled
5803_20171010,5803,2017-10-10T00:00:00.000,94,Routine - Unscheduled
5803_20180202,5803,2018-02-02T00:00:00.000,98,Routine - Unscheduled
5803_20190220,5803,2019-02-20T00:00:00.000,100,Routine - Unscheduled
5803_20190927,5803,2019-09-27T00:00:00.000,92,Routine - Unscheduled
5804_20170208,5804,2017-02-08T00:00:00.000,100,Routine - Unscheduled
5804_20170804,5804,2017-08-04T00:00:00.000,,Non-inspection site visit
5804_20171024,5804,2017-10-24T00:00:00.000,100,Routine - Unscheduled
5804_20171229,5804,2017-12-29T00:00:00.000,,New Construction
5804_20180226,5804,2018-02-26T00:00:00.000,100,Routine - Unscheduled
5804_20180514,5804,2018-05-14T00:00:00.000,,Complaint
5804_20181011,5804,2018-10-11T00:00:00.000,100,Routine - Unscheduled
5804_20190201,5804,2019-02-01T00:00:00.000,100,Routine - Unscheduled
5804_20190909,5804,2019-09-09T00:00:00.000,100,Routine - Unscheduled
5805_20170202,5805,2017-02-02T00:00:00.000,96,Routine - Unscheduled
5805_20170919,5805,2017-09-19T00:00:00.000,94,Routine - Unscheduled
5805_20180220,5805,2018-02-20T00:00:00.000,87,Routine - Unscheduled
5805_20180222,5805,2018-02-22T00:00:00.000,,Complaint Reinspection/Followup
5805_20190222,5805,2019-02-22T00:00:00.000,90,Routine - Unscheduled
5805_20191003,5805,2019-10-03T00:00:00.000,92,Routine - Unscheduled
5807_20170202,5807,2017-02-02T00:00:00.000,98,Routine - Unscheduled
5807_20170919,5807,2017-09-19T00:00:00.000,96,Routine - Unscheduled
5807_20180214,5807,2018-02-14T00:00:00.000,100,Routine - Unscheduled
5807_20190222,5807,2019-02-22T00:00:00.000,94,Routine - Unscheduled
5807_20191003,5807,2019-10-03T00:00:00.000,92,Routine - Unscheduled
5808_20170209,5808,2017-02-09T00:00:00.000,100,Routine - Unscheduled
5808_20170914,5808,2017-09-14T00:00:00.000,98,Routine - Unscheduled
5808_20180206,5808,2018-02-06T00:00:00.000,100,Routine - Unscheduled
5808_20181022,5808,2018-10-22T00:00:00.000,92,Routine - Unscheduled
5808_20181029,5808,2018-10-29T00:00:00.000,,Reinspection/Followup
5808_20190215,5808,2019-02-15T00:00:00.000,100,Routine - Unscheduled
5808_20190918,5808,2019-09-18T00:00:00.000,100,Routine - Unscheduled
5810_20170209,5810,2017-02-09T00:00:00.000,96,Routine - Unscheduled
5810_20170221,5810,2017-02-21T00:00:00.000,,Reinspection/Followup
5810_20170914,5810,2017-09-14T00:00:00.000,100,Routine - Unscheduled
5810_20180206,5810,2018-02-06T00:00:00.000,94,Routine - Unscheduled
5810_20180213,5810,2018-02-13T00:00:00.000,,Reinspection/Followup
5810_20181024,5810,2018-10-24T00:00:00.000,92,Routine - Unscheduled
5810_20181029,5810,2018-10-29T00:00:00.000,,Reinspection/Followup
5810_20190215,5810,2019-02-15T00:00:00.000,91,Routine - Unscheduled
5810_20190219,5810,2019-02-19T00:00:00.000,,Reinspection/Followup
5810_20190920,5810,2019-09-20T00:00:00.000,89,Routine - Unscheduled
5811_20170911,5811,2017-09-11T00:00:00.000,96,Routine - Unscheduled
5811_20180220,5811,2018-02-20T00:00:00.000,,Routine - Unscheduled
5811_20181016,5811,2018-10-16T00:00:00.000,96,Routine - Unscheduled
5811_20190318,5811,2019-03-18T00:00:00.000,98,Routine - Unscheduled
5811_20190910,5811,2019-09-10T00:00:00.000,100,Routine - Unscheduled
5812_20170912,5812,2017-09-12T00:00:00.000,100,Routine - Unscheduled
5812_20180223,5812,2018-02-23T00:00:00.000,98,Routine - Unscheduled
5812_20181016,5812,2018-10-16T00:00:00.000,100,Routine - Unscheduled
5812_20190319,5812,2019-03-19T00:00:00.000,100,Routine - Unscheduled
5812_20190909,5812,2019-09-09T00:00:00.000,98,Routine - Unscheduled
5813_20171002,5813,2017-10-02T00:00:00.000,96,Routine - Unscheduled
5813_20180226,5813,2018-02-26T00:00:00.000,94,Routine - Unscheduled
5813_20181030,5813,2018-10-30T00:00:00.000,100,Routine - Unscheduled
5813_20190228,5813,2019-02-28T00:00:00.000,100,Routine - Unscheduled
5813_20190916,5813,2019-09-16T00:00:00.000,100,Routine - Unscheduled
5814_20170117,5814,2017-01-17T00:00:00.000,100,Routine - Unscheduled
5814_20170322,5814,2017-03-22T00:00:00.000,,Non-inspection site visit
5814_20170823,5814,2017-08-23T00:00:00.000,100,Routine - Unscheduled
5814_20180205,5814,2018-02-05T00:00:00.000,98,Routine - Unscheduled
5814_20190220,5814,2019-02-20T00:00:00.000,100,Routine - Unscheduled
5814_20190923,5814,2019-09-23T00:00:00.000,100,Routine - Unscheduled
5815_20161011,5815,2016-10-11T00:00:00.000,,Reinspection/Followup
5815_20170928,5815,2017-09-28T00:00:00.000,96,Routine - Unscheduled
5815_20180227,5815,2018-02-27T00:00:00.000,100,Routine - Unscheduled
5815_20181016,5815,2018-10-16T00:00:00.000,93,Routine - Unscheduled
5815_20190228,5815,2019-02-28T00:00:00.000,93,Routine - Unscheduled
5815_20190304,5815,2019-03-04T00:00:00.000,,Reinspection/Followup
5815_20190916,5815,2019-09-16T00:00:00.000,100,Routine - Unscheduled
5816_20161108,5816,2016-11-08T00:00:00.000,98,Routine - Unscheduled
5816_20170323,5816,2017-03-23T00:00:00.000,96,Routine - Unscheduled
5816_20171101,5816,2017-11-01T00:00:00.000,100,Routine - Unscheduled
5816_20180417,5816,2018-04-17T00:00:00.000,100,Routine - Unscheduled
5816_20181102,5816,2018-11-02T00:00:00.000,100,Routine - Unscheduled
5816_20190509,5816,2019-05-09T00:00:00.000,100,Routine - Unscheduled
5817_20170118,5817,2017-01-18T00:00:00.000,92,Routine - Unscheduled
5817_20171003,5817,2017-10-03T00:00:00.000,94,Routine - Unscheduled
5817_20180201,5817,2018-02-01T00:00:00.000,94,Routine - Unscheduled
5817_20190219,5817,2019-02-19T00:00:00.000,96,Routine - Unscheduled
5817_20190926,5817,2019-09-26T00:00:00.000,100,Routine - Unscheduled
5818_20161103,5818,2016-11-03T00:00:00.000,100,Routine - Unscheduled
5818_20170324,5818,2017-03-24T00:00:00.000,91,Routine - Unscheduled
5818_20171031,5818,2017-10-31T00:00:00.000,100,Routine - Unscheduled
5818_20180522,5818,2018-05-22T00:00:00.000,100,Routine - Unscheduled
5818_20181204,5818,2018-12-04T00:00:00.000,100,Routine - Unscheduled
5818_20190529,5818,2019-05-29T00:00:00.000,100,Routine - Unscheduled
5819_20161108,5819,2016-11-08T00:00:00.000,100,Routine - Unscheduled
5819_20170324,5819,2017-03-24T00:00:00.000,100,Routine - Unscheduled
5819_20171108,5819,2017-11-08T00:00:00.000,96,Routine - Unscheduled
5819_20180227,5819,2018-02-27T00:00:00.000,100,Routine - Unscheduled
5819_20181204,5819,2018-12-04T00:00:00.000,100,Routine - Unscheduled
5819_20190529,5819,2019-05-29T00:00:00.000,100,Routine - Unscheduled
5820_20170215,5820,2017-02-15T00:00:00.000,98,Routine - Unscheduled
5820_20170914,5820,2017-09-14T00:00:00.000,91,Routine - Unscheduled
5820_20180305,5820,2018-03-05T00:00:00.000,96,Routine - Unscheduled
5820_20190226,5820,2019-02-26T00:00:00.000,100,Routine - Unscheduled
5820_20190923,5820,2019-09-23T00:00:00.000,100,Routine - Unscheduled
5821_20170207,5821,2017-02-07T00:00:00.000,98,Routine - Unscheduled
5821_20170926,5821,2017-09-26T00:00:00.000,100,Routine - Unscheduled
5821_20180227,5821,2018-02-27T00:00:00.000,100,Routine - Unscheduled
5821_20181011,5821,2018-10-11T00:00:00.000,100,Routine - Unscheduled
5821_20190219,5821,2019-02-19T00:00:00.000,96,Routine - Unscheduled
5821_20190906,5821,2019-09-06T00:00:00.000,100,Routine - Unscheduled
5823_20170206,5823,2017-02-06T00:00:00.000,96,Routine - Unscheduled
5823_20170208,5823,2017-02-08T00:00:00.000,89,Routine - Unscheduled
5823_20170714,5823,2017-07-14T00:00:00.000,,Complaint
5823_20170918,5823,2017-09-18T00:00:00.000,100,Routine - Unscheduled
5823_20180202,5823,2018-02-02T00:00:00.000,93,Routine - Unscheduled
5823_20180228,5823,2018-02-28T00:00:00.000,,Reinspection/Followup
5823_20181114,5823,2018-11-14T00:00:00.000,100,Routine - Unscheduled
5823_20190118,5823,2019-01-18T00:00:00.000,,New Construction
5823_20190416,5823,2019-04-16T00:00:00.000,100,Routine - Unscheduled
5823_20190916,5823,2019-09-16T00:00:00.000,100,Routine - Unscheduled
5825_20170214,5825,2017-02-14T00:00:00.000,100,Routine - Unscheduled
5825_20170919,5825,2017-09-19T00:00:00.000,98,Routine - Unscheduled
5825_20180212,5825,2018-02-12T00:00:00.000,98,Routine - Unscheduled
5825_20181024,5825,2018-10-24T00:00:00.000,100,Routine - Unscheduled
5825_20190215,5825,2019-02-15T00:00:00.000,98,Routine - Unscheduled
5825_20190927,5825,2019-09-27T00:00:00.000,100,Routine - Unscheduled
5827_20170214,5827,2017-02-14T00:00:00.000,96,Routine - Unscheduled
5827_20170224,5827,2017-02-24T00:00:00.000,,Reinspection/Followup
5827_20170915,5827,2017-09-15T00:00:00.000,98,Routine - Unscheduled
5827_20180202,5827,2018-02-02T00:00:00.000,98,Routine - Unscheduled
5827_20181018,5827,2018-10-18T00:00:00.000,96,Routine - Unscheduled
5827_20181030,5827,2018-10-30T00:00:00.000,,Reinspection/Followup
5827_20190204,5827,2019-02-04T00:00:00.000,100,Routine - Unscheduled
5827_20190903,5827,2019-09-03T00:00:00.000,88,Routine - Unscheduled
5828_20161109,5828,2016-11-09T00:00:00.000,,Non-inspection site visit
5828_20161114,5828,2016-11-14T00:00:00.000,100,Routine - Unscheduled
5828_20161122,5828,2016-11-22T00:00:00.000,,New Construction
5828_20170306,5828,2017-03-06T00:00:00.000,100,Routine - Unscheduled
5828_20171030,5828,2017-10-30T00:00:00.000,94,Routine - Unscheduled
5828_20180316,5828,2018-03-16T00:00:00.000,96,Routine - Unscheduled
5828_20181219,5828,2018-12-19T00:00:00.000,94,Routine - Unscheduled
5828_20190522,5828,2019-05-22T00:00:00.000,96,Routine - Unscheduled
5829_20161017,5829,2016-10-17T00:00:00.000,100,Routine - Unscheduled
5829_20170501,5829,2017-05-01T00:00:00.000,100,Routine - Unscheduled
5829_20171020,5829,2017-10-20T00:00:00.000,100,Routine - Unscheduled
5829_20180316,5829,2018-03-16T00:00:00.000,100,Routine - Unscheduled
5829_20180612,5829,2018-06-12T00:00:00.000,,Complaint
5829_20181217,5829,2018-12-17T00:00:00.000,100,Routine - Unscheduled
5829_20190501,5829,2019-05-01T00:00:00.000,,Complaint
5829_20190522,5829,2019-05-22T00:00:00.000,94,Routine - Unscheduled
5830_20161025,5830,2016-10-25T00:00:00.000,100,Routine - Unscheduled
5830_20170125,5830,2017-01-25T00:00:00.000,100,Routine - Unscheduled
5830_20171023,5830,2017-10-23T00:00:00.000,98,Routine - Unscheduled
5830_20180226,5830,2018-02-26T00:00:00.000,100,Routine - Unscheduled
5830_20180326,5830,2018-03-26T00:00:00.000,,Complaint
5830_20180907,5830,2018-09-07T00:00:00.000,96,Routine - Unscheduled
5830_20190227,5830,2019-02-27T00:00:00.000,100,Routine - Unscheduled
5831_20170412,5831,2017-04-12T00:00:00.000,100,Routine - Unscheduled
5831_20170822,5831,2017-08-22T00:00:00.000,,New Construction
5831_20170918,5831,2017-09-18T00:00:00.000,100,Routine - Unscheduled
5831_20180214,5831,2018-02-14T00:00:00.000,96,Routine - Unscheduled
5831_20180926,5831,2018-09-26T00:00:00.000,100,Routine - Unscheduled
5831_20190225,5831,2019-02-25T00:00:00.000,100,Routine - Unscheduled
5831_20190910,5831,2019-09-10T00:00:00.000,100,Routine - Unscheduled
5833_20170210,5833,2017-02-10T00:00:00.000,100,Routine - Unscheduled
5833_20171002,5833,2017-10-02T00:00:00.000,98,Routine - Unscheduled
5833_20180222,5833,2018-02-22T00:00:00.000,96,Routine - Unscheduled
5833_20181015,5833,2018-10-15T00:00:00.000,92,Routine - Unscheduled
5833_20181016,5833,2018-10-16T00:00:00.000,,Reinspection/Followup
5833_20190226,5833,2019-02-26T00:00:00.000,96,Routine - Unscheduled
5833_20190920,5833,2019-09-20T00:00:00.000,96,Routine - Unscheduled
5834_20170206,5834,2017-02-06T00:00:00.000,94,Routine - Unscheduled
5834_20170928,5834,2017-09-28T00:00:00.000,100,Routine - Unscheduled
5834_20180220,5834,2018-02-20T00:00:00.000,98,Routine - Unscheduled
5834_20181001,5834,2018-10-01T00:00:00.000,98,Routine - Unscheduled
5834_20190304,5834,2019-03-04T00:00:00.000,100,Routine - Unscheduled
5834_20190916,5834,2019-09-16T00:00:00.000,100,Routine - Unscheduled
5835_20170210,5835,2017-02-10T00:00:00.000,96,Routine - Unscheduled
5835_20170307,5835,2017-03-07T00:00:00.000,,Reinspection/Followup
5835_20170313,5835,2017-03-13T00:00:00.000,,Complaint
5835_20170330,5835,2017-03-30T00:00:00.000,,Complaint Reinspection/Followup
5835_20170413,5835,2017-04-13T00:00:00.000,,Complaint Reinspection/Followup
5835_20171006,5835,2017-10-06T00:00:00.000,96,Routine - Unscheduled
5835_20180524,5835,2018-05-24T00:00:00.000,93,Routine - Unscheduled
5835_20180717,5835,2018-07-17T00:00:00.000,100,Routine - Unscheduled
5835_20190215,5835,2019-02-15T00:00:00.000,100,Routine - Unscheduled
5835_20190913,5835,2019-09-13T00:00:00.000,98,Routine - Unscheduled
5837_20161102,5837,2016-11-02T00:00:00.000,91,Routine - Unscheduled
5837_20170317,5837,2017-03-17T00:00:00.000,100,Routine - Unscheduled
5837_20171031,5837,2017-10-31T00:00:00.000,100,Routine - Unscheduled
5837_20171113,5837,2017-11-13T00:00:00.000,,New Construction
5837_20180418,5837,2018-04-18T00:00:00.000,100,Routine - Unscheduled
5837_20190305,5837,2019-03-05T00:00:00.000,100,Routine - Unscheduled
5838_20161130,5838,2016-11-30T00:00:00.000,91,Routine - Unscheduled
5838_20170323,5838,2017-03-23T00:00:00.000,98,Routine - Unscheduled
5838_20170929,5838,2017-09-29T00:00:00.000,98,Routine - Unscheduled
5838_20180221,5838,2018-02-21T00:00:00.000,100,Routine - Unscheduled
5838_20180926,5838,2018-09-26T00:00:00.000,96,Routine - Unscheduled
5838_20190228,5838,2019-02-28T00:00:00.000,100,Routine - Unscheduled
5838_20190925,5838,2019-09-25T00:00:00.000,93,Routine - Unscheduled
5839_20170215,5839,2017-02-15T00:00:00.000,100,Routine - Unscheduled
5839_20171010,5839,2017-10-10T00:00:00.000,100,Routine - Unscheduled
5839_20180424,5839,2018-04-24T00:00:00.000,100,Routine - Unscheduled
5839_20181213,5839,2018-12-13T00:00:00.000,96,Routine - Unscheduled
5839_20190521,5839,2019-05-21T00:00:00.000,100,Routine - Unscheduled
5841_20161202,5841,2016-12-02T00:00:00.000,94,Routine - Unscheduled
5841_20170419,5841,2017-04-19T00:00:00.000,96,Routine - Unscheduled
5841_20171129,5841,2017-11-29T00:00:00.000,100,Routine - Unscheduled
5841_20180323,5841,2018-03-23T00:00:00.000,100,Routine - Unscheduled
5841_20190115,5841,2019-01-15T00:00:00.000,100,Routine - Unscheduled
5841_20190515,5841,2019-05-15T00:00:00.000,100,Routine - Unscheduled
5842_20170918,5842,2017-09-18T00:00:00.000,98,Routine - Unscheduled
5842_20180410,5842,2018-04-10T00:00:00.000,98,Routine - Unscheduled
5842_20181212,5842,2018-12-12T00:00:00.000,96,Routine - Unscheduled
5842_20190912,5842,2019-09-12T00:00:00.000,96,Routine - Unscheduled
5843_20161109,5843,2016-11-09T00:00:00.000,96,Routine - Unscheduled
